8583	32229	160	1
8665	32280	160	1
8683	32291	160	1
8685	32292	160	1
8732	32319	160	1
8741	32325	207	1
8743	32325	554	1
8786	32349	312	1
8788	32351	160	1
8798	32359	940	1
8830	32386	160	1
8837	32416	160	1
8910	33980	160	1
8943	34013	160	1
8958	34023	955	1
8966	34030	964	1
8996	34055	160	1
9023	40159	92	1
9040	41191	979	1
9042	41191	975	1
9057	41194	980	1
9062	41195	980	1
9070	41196	981	1
9074	41197	981	1
9075	41197	981	1
9092	41201	979	1
9102	41203	979	1
9117	41206	980	1
9170	41211	979	1
9186	41214	980	1
9200	41216	981	1
9259	41232	981	1
9289	41238	981	1
9375	52924	19	1
9386	52931	699	1
9472	52987	225	1
9494	53009	19	1
9511	53021	19	1
9534	64656	1001	1
9541	67928	834	1
9545	67932	834	1
9580	116828	1015	1
9640	31919	145	1
9647	31934	145	1
9648	31935	145	1
9653	31945	1027	1
9660	32008	1031	1
9680	32150	166	1
9682	32151	181	1
9692	32169	31	1
9715	34237	6	1
9721	34244	412	1
9744	34342	127	1
9762	34458	369	1
9810	34753	160	1
9813	34756	160	1
9880	34823	160	1
9881	34824	160	1
9891	34834	160	1
9906	34849	160	1
9909	34852	1055	1
9941	35046	1063	1
9943	35046	996	1
9965	35102	137	1
9970	35107	137	1
10014	35332	780	1
10016	35333	164	1
10078	35415	6	1
10085	36138	162	1
10099	37134	19	1
10116	37151	284	1
10127	37157	201	1
10136	37162	201	1
10177	37203	27	1
10221	37225	741	1
10244	37241	741	1
10250	37245	699	1
10260	37250	699	1
10266	37255	741	1
10295	37275	699	1
10332	37301	160	1
10342	37305	699	1
10424	37355	699	1
10483	37401	1095	1
10502	37464	1097	1
10519	37488	201	1
10520	37489	1097	1
10525	37496	1097	1
10576	37667	1075	1
10583	37733	677	1
10642	38802	84	1
10706	38967	160	1
10737	38998	160	1
10748	40123	19	1
10824	40717	19	1
10829	40719	145	1
10840	40726	19	1
10934	40770	19	1
10983	40791	145	1
11010	40803	1127	1
11058	40825	145	1
11073	40833	145	1
11083	40838	145	1
11139	40870	19	1
11165	40943	6	1
11174	40952	6	1
11175	40953	6	1
11187	40965	6	1
11192	40972	6	1
11193	40973	6	1
11208	40990	1133	1
11219	41043	93	1
11263	41547	900	1
11265	41574	41	1
11278	41688	1151	1
11308	41885	1156	1
11341	42023	878	1
11344	42039	452	1
11397	42145	241	1
11405	42153	160	1
11428	42176	160	1
11442	42190	160	1
11448	42196	160	1
11454	42202	160	1
11460	42208	160	1
11473	42220	160	1
11542	42726	6	1
11548	42738	6	1
11598	42883	1186	1
11680	43301	57	1
11685	43313	1200	1
11701	44037	1205	1
11722	44051	1205	1
11785	44286	1207	1
11811	44293	63	1
11881	44575	778	1
11922	44587	889	1
11945	44595	836	1
11953	44599	12	1
11960	44600	1216	1
11989	44612	133	1
12008	44617	302	1
12034	44634	1216	1
12093	44684	19	1
12113	44834	1232	1
12197	46520	119	1
12285	46951	1260	1
12306	46962	171	1
12308	46963	171	1
12331	47106	1265	1
12356	47131	1265	1
12377	47255	1268	1
12384	47268	1270	1
12397	47392	91	1
12411	47461	6	1
12442	47574	432	1
12458	47696	27	1
12486	47727	6	1
12514	47741	6	1
12536	47752	6	1
12545	47756	1283	1
12567	47767	6	1
12589	47778	6	1
12601	47787	531	1
12633	47852	1295	1
12653	47978	1297	1
12726	49031	92	1
12740	49115	183	1
12774	49383	634	1
12833	49888	818	1
12837	49991	185	1
12873	51415	426	1
12904	51431	46	1
12915	51440	137	1
12918	51442	46	1
12919	51442	137	1
12939	51458	46	1
12968	51468	46	1
12977	51485	137	1
13009	51510	46	1
13107	51580	46	1
13122	51590	137	1
13140	51602	137	1
13151	51611	46	1
13179	51633	137	1
13184	51637	137	1
13213	51658	137	1
13259	51854	432	1
13279	52007	196	1
13299	52017	196	1
13313	52024	196	1
13317	52026	196	1
13335	52035	196	1
13365	52050	196	1
13391	52101	73	1
13392	52107	225	1
13428	52117	347	1
13441	52119	49	1
13461	52121	11	1
13541	52129	11	1
13546	52137	160	1
13554	52145	160	1
13563	52154	160	1
13599	52190	160	1
13607	52196	480	1
13627	52203	160	1
13653	52227	1349	1
13663	52236	160	1
13674	52247	160	1
13690	52263	160	1
13691	52264	160	1
13697	52270	160	1
13751	52324	19	1
13806	52731	305	1
13808	52733	78	1
13817	52785	64	1
13847	53164	530	1
13878	53181	6	1
13901	53197	6	1
13903	53198	531	1
13911	53204	531	1
13927	53214	6	1
13940	53221	531	1
13981	53247	531	1
13983	53249	6	1
14027	53275	6	1
14043	53286	6	1
14087	53310	531	1
14097	53318	6	1
14101	53320	531	1
14150	53351	19	1
14180	53370	531	1
14271	53428	6	1
14305	53706	1383	1
14312	53768	1386	1
14345	54244	160	1
14358	54248	707	1
14487	54291	1392	1
14510	54292	698	1
14516	54293	8	1
14550	54301	1399	1
14575	54306	160	1
14592	54308	292	1
14627	54316	1398	1
14649	54321	1398	1
14700	54330	1400	1
14709	54332	160	1
14711	54332	82	1
14740	54339	1399	1
14745	54340	46	1
14903	54379	8	1
14928	54385	46	1
15026	54442	6	1
15035	54449	34	1
15102	54503	34	1
15105	54506	6	1
15115	54513	6	1
15168	54550	6	1
15177	54554	34	1
15185	54559	34	1
15204	54571	6	1
15239	54599	6	1
15315	54672	1411	1
15318	54675	1411	1
15331	54710	49	1
15334	54721	1414	1
15404	54821	1412	1
15411	54863	225	1
15422	54958	1280	1
15434	55019	1425	1
15440	55064	7	1
15459	55173	143	1
15461	55173	1431	1
15471	55312	1434	1
15487	55773	317	1
15523	58754	533	1
15527	58768	122	1
15529	58770	533	1
15564	58814	533	1
15585	58857	21	1
15601	58881	21	1
15602	58881	533	1
15629	58937	122	1
15681	59031	21	1
15691	59044	533	1
15699	59054	122	1
15727	59094	533	1
15777	59152	21	1
15819	59235	21	1
15845	59413	21	1
15854	59593	168	1
15888	55507	52	1
15929	55530	6	1
15937	55544	145	1
15939	55546	6	1
15967	55562	6	1
16041	55619	6	1
16048	55626	6	1
16111	55670	145	1
16113	55672	6	1
16132	55685	6	1
16135	55687	145	1
16166	55710	6	1
16178	58551	265	1
16180	58551	513	1
16190	59437	63	1
16205	59451	63	1
16214	59460	63	1
16239	59675	27	1
16277	59907	6	1
16281	59911	6	1
16291	59936	317	1
16315	59967	145	1
16319	59971	284	1
16345	60061	1477	1
16379	60342	412	1
16387	60359	49	1
16398	60437	137	1
16455	60605	67	1
16482	60865	27	1
16494	60936	197	1
16497	60962	197	1
16503	61167	1043	1
16613	62403	160	1
16660	62502	184	1
16666	62522	221	1
16669	62540	708	1
16672	62518	708	1
16686	62609	1405	1
16698	62613	224	1
16772	63824	1518	1
16783	63855	878	1
16823	63895	878	1
16831	63903	878	1
16888	64254	466	1
16896	64262	466	1
16932	64319	166	1
16982	64372	166	1
16984	64351	166	1
16992	64379	166	1
17043	64586	27	1
17054	64910	74	1
17057	64923	1532	1
17153	67224	448	1
17258	67329	448	1
17270	67341	448	1
17291	67359	841	1
17292	67360	1548	1
17320	67514	19	1
17396	67621	201	1
17454	68025	19	1
17460	68062	19	1
17498	68603	1572	1
17544	69220	1583	1
17619	70077	513	1
17634	70523	49	1
17646	70670	49	1
17658	70935	49	1
17704	71456	150	1
17738	71513	265	1
17753	71525	265	1
17756	71527	465	1
17802	71558	150	1
17821	71559	513	1
17911	71623	150	1
17936	71639	150	1
17940	71642	150	1
17946	71644	150	1
17953	71648	31	1
17964	71654	265	1
18014	71812	1567	1
18039	71877	1567	1
18074	72299	1610	1
18095	72637	251	1
18106	72641	1615	1
18119	72652	517	1
18123	72657	1615	1
18161	72693	1615	1
18191	72726	517	1
18194	72730	517	1
18277	72990	191	1
18282	73021	312	1
18291	73249	19	1
18298	73272	1627	1
18341	73554	1639	1
18395	73566	456	1
18434	73571	456	1
18461	73583	1646	1
18462	73583	651	1
18468	73656	1548	1
18473	73710	1652	1
18484	73710	1658	1
18505	73710	1669	1
18511	73825	93	1
18519	73827	93	1
18535	73832	1493	1
18553	73858	49	1
18561	73872	465	1
18564	73879	465	1
18574	73886	49	1
18605	73918	465	1
18638	74025	93	1
18649	74066	1493	1
18662	74074	465	1
18665	74076	49	1
18682	74096	1493	1
18824	74550	1684	1
18828	74551	312	1
18835	74557	312	1
18936	74658	312	1
18983	74685	312	1
19000	74951	120	1
19060	75085	1753	1
19088	75101	846	1
19118	75130	875	1
19120	75134	1744	1
19122	75135	12	1
19125	75136	1326	1
19176	75174	1744	1
19222	75212	312	1
19240	75403	1779	1
19257	75514	1784	1
19277	75565	1318	1
19284	75587	1786	1
19295	75820	96	1
19298	75834	1788	1
19346	76476	1793	1
19351	76490	793	1
19354	76496	98	1
19359	76617	780	1
19361	76675	227	1
19365	76675	195	1
19374	76689	1244	1
19391	76706	1244	1
19416	77281	64	1
19462	77392	1244	1
19478	77408	1244	1
19483	77413	1244	1
19504	77638	301	1
19506	77643	60	1
19514	77666	1146	1
19516	77670	156	1
19517	77675	69	1
19520	77907	27	1
19547	78017	27	1
19568	78066	735	1
19603	78821	1815	1
19631	79077	637	1
19650	79176	233	1
19676	79178	235	1
19723	79182	234	1
19725	79182	1826	1
19735	79183	234	1
19740	79184	95	1
19760	79185	235	1
19803	79195	114	1
19842	79456	570	1
19848	79486	892	1
19912	80930	419	1
19930	80989	864	1
19954	80996	294	1
19956	80997	294	1
20055	81047	294	1
20262	81281	166	1
20279	81305	1864	1
20293	81327	1867	1
20343	81426	227	1
20359	81435	689	1
20432	81496	689	1
20457	81516	227	1
20492	81623	459	1
20519	81738	125	1
20522	81739	464	1
20569	81953	166	1
20574	81958	166	1
20614	81979	166	1
20625	81990	166	1
20636	82001	166	1
20654	82019	166	1
20660	82025	166	1
20684	82043	166	1
20698	82063	166	1
20703	82068	166	1
20711	82076	166	1
20728	82093	166	1
20729	82094	166	1
20784	82500	1121	1
20808	82523	160	1
20810	82525	160	1
20820	82535	160	1
20858	82599	575	1
20873	82779	1889	1
20881	82805	181	1
20886	83005	812	1
20902	83436	7	1
20925	83731	19	1
21010	84249	419	1
21011	84250	625	1
21063	85453	67	1
21112	85572	789	1
21165	85625	789	1
21169	85629	789	1
21197	85747	225	1
21242	85898	60	1
21329	86247	6	1
21336	86254	6	1
21338	86256	6	1
21370	86541	1933	1
21372	86586	115	1
21386	86672	19	1
21435	86776	19	1
21460	86808	19	1
21466	86821	19	1
21469	86826	19	1
21528	90860	420	1
21537	91019	1818	1
21541	91032	302	1
21553	91263	549	1
21636	91466	27	1
21667	91545	27	1
21674	91555	27	1
21750	91770	1567	1
21808	92213	27	1
21824	92263	452	1
21830	92273	452	1
21841	92293	160	1
21931	93158	1968	1
21935	93167	590	1
21955	93174	426	1
22052	93378	6	1
22072	93398	6	1
22095	93422	6	1
22108	93462	243	1
22168	95703	575	1
22205	95741	575	1
22236	95772	575	1
22280	95971	264	1
22306	95987	1841	1
22335	96236	704	1
22342	96284	19	1
22363	96295	1121	1
22375	96303	452	1
22390	96308	54	1
22517	96412	6	1
22644	97052	33	1
22659	97150	2009	1
22661	97166	19	1
22664	97178	2010	1
22689	97469	27	1
22695	97517	1684	1
22717	97607	82	1
22749	97787	2025	1
22751	97787	79	1
22763	97814	79	1
22784	97854	1170	1
22788	97855	981	1
22802	97860	233	1
22840	98010	1098	1
22908	98632	93	1
22918	98754	93	1
22952	98850	294	1
22969	98928	19	1
23001	98960	19	1
23062	99021	19	1
23075	99035	19	1
23085	99045	19	1
23093	99053	6	1
23114	99074	6	1
23116	99076	19	1
23142	99102	19	1
23162	99121	19	1
23168	99127	6	1
23185	99145	19	1
23187	99146	19	1
23192	99151	19	1
23193	99152	6	1
23221	99179	19	1
23230	99188	6	1
23281	99239	19	1
23291	99249	6	1
23324	99284	6	1
23329	99289	19	1
23344	99306	19	1
23351	99313	19	1
23360	99314	306	1
23384	99335	252	1
23390	99340	688	1
23400	99351	688	1
23506	99461	6	1
23515	99470	6	1
23520	99475	6	1
23630	99685	32	1
23639	99683	225	1
23650	99694	32	1
23795	100325	576	1
23818	100342	54	1
23823	100343	741	1
23846	100359	741	1
23857	100437	97	1
23863	100449	265	1
23891	100455	46	1
23892	100455	8	1
23940	100468	265	1
23942	100468	8	1
23952	100471	459	1
23980	100757	2074	1
24012	101134	219	1
24020	101661	419	1
24051	101771	312	1
24061	101764	312	1
24068	101788	312	1
24072	101802	312	1
24085	101904	312	1
24107	101975	629	1
24121	101989	629	1
24127	101995	629	1
24138	102006	629	1
24150	102203	1588	1
24257	102651	166	1
24427	103384	27	1
24434	103385	663	1
24442	103385	2112	1
24491	103454	6	1
24495	103458	6	1
24509	103472	6	1
24525	103489	6	1
24543	103511	6	1
24591	103561	6	1
24602	103575	6	1
24662	103647	6	1
24669	103655	6	1
24680	103680	6	1
24703	103707	6	1
24709	103713	6	1
24719	103727	6	1
24729	103737	6	1
24749	103757	6	1
24785	103793	6	1
24829	103837	6	1
24871	103879	6	1
24918	103926	6	1
24970	103978	6	1
24990	103998	6	1
24994	104002	6	1
25007	104015	6	1
25024	104032	6	1
25031	104039	6	1
25046	104054	6	1
25101	104109	6	1
25126	104134	6	1
25129	104137	6	1
25155	104163	6	1
25168	104176	6	1
25343	104351	6	1
25370	104378	6	1
25414	104422	6	1
25440	104448	6	1
25514	104522	6	1
25559	104567	6	1
25583	104591	6	1
25599	104607	6	1
25660	104671	6	1
25719	104765	6	1
25729	104779	6	1
25743	104794	6	1
25745	104796	6	1
25828	105133	6	1
25859	105298	6	1
25868	105316	6	1
25879	105376	6	1
25905	105484	6	1
25913	105496	6	1
25964	105574	6	1
25994	105604	6	1
26033	105643	6	1
26059	105669	6	1
26082	105692	6	1
26090	105700	6	1
26094	105704	6	1
26229	105839	6	1
26253	105863	6	1
26352	106303	518	1
26358	106304	1639	1
26359	106304	262	1
26374	106306	1639	1
26390	106309	305	1
26425	106316	27	1
26482	107072	2	1
26496	107148	626	1
26500	107452	202	1
26540	107476	164	1
26545	107481	164	1
26546	107482	164	1
26566	107502	164	1
26568	107504	164	1
26638	107616	31	1
26655	107653	31	1
26667	107681	59	1
26688	107900	1476	1
26693	107941	2154	1
26708	108021	6	1
26714	108031	6	1
26722	108040	160	1
26748	108070	483	1
26755	108077	483	1
26759	108081	483	1
26794	108237	93	1
26797	108242	353	1
26859	109642	160	1
26934	110401	329	1
26935	110401	5	1
26957	110478	877	1
26965	110536	2189	1
26966	110547	19	1
26985	110688	2	1
27153	113248	68	1
27201	113646	900	1
27210	113744	109	1
27213	113750	587	1
27244	114122	312	1
27246	114145	312	1
27328	115580	1700	1
27370	116032	2254	1
27478	117081	2271	1
27505	117160	2143	1
27513	117267	16	1
27515	117315	507	1
27522	117441	1368	1
27533	117450	59	1
27536	117453	59	1
27570	119112	69	1
27649	119562	2285	1
27680	119573	2285	1
27698	119579	2286	1
27717	119584	2286	1
27734	119589	2285	1
27740	119591	2286	1
27772	119600	2286	1
27775	119601	2286	1
27826	119620	2286	1
27911	119656	2286	1
27947	119673	2286	1
27952	119676	2286	1
27983	119689	2286	1
27985	119690	2286	1
27996	119695	2286	1
28009	119702	2286	1
28022	119707	2286	1
28031	119874	2289	1
28055	119988	19	1
28134	134284	751	1
28138	134355	27	1
28141	135113	27	1
28268	135478	27	1
28288	135498	27	1
28310	135521	27	1
28326	135537	27	1
28338	135549	27	1
28348	135559	27	1
28352	135563	27	1
28372	135583	27	1
28411	135622	27	1
28510	136021	27	1
28536	136127	27	1
28565	136519	27	1
28578	136529	502	1
28619	146550	216	1
28629	146598	216	1
28673	186217	2311	1
28726	120146	19	1
28734	120158	2317	1
28793	120618	917	1
28796	120620	329	1
28859	120662	917	1
28863	120664	917	1
28920	120990	292	1
28930	120996	6	1
28936	120999	439	1
28948	121033	143	1
29067	121394	6	1
29069	121396	19	1
29072	121399	19	1
29101	121440	19	1
29132	121471	19	1
29191	121533	6	1
29244	121870	139	1
29261	121935	93	1
29295	122080	590	1
29343	122334	512	1
29354	122373	751	1
29355	122380	2353	1
29385	123327	93	1
29386	123366	494	1
29398	123384	19	1
29417	123410	270	1
29440	123855	904	1
29443	123858	904	1
29503	124142	1841	1
29506	124145	1841	1
29537	124289	27	1
29574	124659	2376	1
29588	124871	382	1
29599	125117	6	1
29604	125122	1067	1
29652	125439	17	1
29734	125697	2402	1
29745	125834	82	1
29768	125895	240	1
29818	127328	525	1
29840	127420	2415	1
29861	127526	331	1
29885	127550	2424	1
29894	127552	2156	1
29907	127561	19	1
30005	128654	160	1
30015	128664	1781	1
30074	129508	160	1
30078	129511	160	1
30138	129746	6	1
30173	129781	6	1
30194	129802	6	1
30239	129847	6	1
30280	129888	6	1
30299	129907	6	1
30319	129929	27	1
30338	130143	312	1
30356	130259	52	1
30360	130260	160	1
30398	130276	160	1
30416	130284	160	1
30424	130288	160	1
30440	130294	160	1
30444	130296	160	1
30533	130334	160	1
30539	130336	52	1
30569	130350	160	1
30591	130359	160	1
30623	130372	160	1
30624	130372	145	1
30625	130373	160	1
30644	130382	160	1
30656	130387	145	1
30659	130388	52	1
30677	130396	145	1
30698	130404	145	1
30700	130405	145	1
30704	130407	145	1
30737	130422	160	1
30800	130586	12	1
30810	130592	8	1
30828	131142	64	1
30905	131856	480	1
30935	131880	19	1
30951	131896	19	1
30977	131921	19	1
30995	131937	241	1
31005	131946	19	1
31009	131950	19	1
31010	131951	19	1
31011	131952	19	1
31053	132256	160	1
31110	132313	160	1
31122	132325	160	1
31127	132330	160	1
31128	132331	160	1
31178	132395	49	1
31256	133108	284	1
31262	133111	284	1
31263	133111	2468	1
31303	133192	122	1
31345	133203	531	1
31367	133210	647	1
31438	133220	647	1
31448	133223	459	1
31504	133242	647	1
31573	133259	530	1
31608	133268	647	1
31614	133271	459	1
31636	133279	647	1
31662	133287	162	1
31691	133442	562	1
31742	133643	997	1
31784	136822	166	1
31813	136852	166	1
31817	136856	166	1
31847	136892	166	1
31855	136900	166	1
31883	136923	166	1
31921	136963	166	1
31929	136970	166	1
31948	136987	166	1
31979	137088	1505	1
32085	137695	84	1
32090	137702	294	1
32093	137711	294	1
32130	137905	190	1
32134	137907	6	1
32147	138171	917	1
32151	138190	291	1
32246	138460	1700	1
32251	138463	6	1
32337	138506	6	1
32351	138512	1700	1
32371	138518	2532	1
32375	138520	265	1
32396	138527	2528	1
32428	138534	265	1
32479	138635	641	1
32482	138675	16	1
32530	138921	2543	1
32580	139008	6	1
32592	139076	67	1
32593	139078	6	1
32656	139642	2550	1
32742	140083	145	1
32784	140125	145	1
32785	140126	145	1
32789	140130	145	1
32844	140567	19	1
32858	140581	19	1
32875	140678	2574	1
32877	140685	2078	1
32902	141121	834	1
32922	141334	467	1
32993	141412	101	1
33031	141424	2587	1
33069	141434	506	1
33106	141449	329	1
33113	141451	1128	1
33129	141549	2549	1
33142	141556	122	1
33184	141587	2590	1
33202	141591	1406	1
33211	141595	1013	1
33221	141596	1405	1
33268	141608	1513	1
33288	141616	2068	1
33293	141617	1013	1
33305	141620	1013	1
33306	141620	122	1
33401	142309	2600	1
33451	142407	15	1
33487	142420	15	1
33489	142421	2603	1
33533	142434	15	1
33563	142443	15	1
33609	142494	2604	1
33639	142608	793	1
33698	143297	160	1
33727	143326	160	1
33731	143330	160	1
33756	143355	160	1
33820	143419	160	1
33825	143433	27	1
33830	143486	2615	1
33848	143256	49	1
33849	143257	49	1
33859	143492	2619	1
33860	143492	884	1
33895	143744	6	1
33962	143847	160	1
33974	143856	160	1
33982	143862	160	1
34085	143942	160	1
34165	144354	2629	1
34169	144354	2631	1
34223	145349	160	1
34242	145524	677	1
34283	145747	2642	1
34297	145920	2644	1
34300	145923	189	1
34341	146129	1784	1
34369	146138	1784	1
34388	146147	160	1
34413	146353	419	1
34422	146527	385	1
34448	147015	201	1
34460	147163	160	1
34493	147152	2667	1
34512	147171	452	1
34541	147211	575	1
34545	147214	575	1
34581	147428	2677	1
34596	147693	487	1
34602	147569	7	1
34605	147574	312	1
34630	147720	2679	1
34632	147721	2679	1
34654	147732	2679	1
34696	147768	192	1
34710	147782	192	1
34715	147787	150	1
34724	147796	150	1
34737	147809	164	1
34762	147826	160	1
34777	147846	160	1
34843	148033	178	1
34845	148052	1109	1
34876	148152	49	1
34877	148153	49	1
34885	148161	49	1
34889	148166	49	1
34920	148196	49	1
34926	148202	49	1
34939	148215	49	1
34942	148218	49	1
34947	148223	49	1
34948	148224	49	1
34961	148237	49	1
34973	148249	49	1
34991	148267	49	1
35023	148300	49	1
35029	148305	49	1
35036	148312	49	1
35053	148329	49	1
35064	148340	49	1
35071	148347	49	1
35084	148360	49	1
35092	148369	49	1
35109	148386	49	1
35130	148408	49	1
35163	148510	1461	1
35174	148510	52	1
35176	148510	52	1
35188	148513	52	1
35191	148515	160	1
35194	148516	52	1
35232	148535	52	1
35236	148537	52	1
35279	148559	160	1
35280	148559	52	1
35284	148561	52	1
35322	148580	52	1
35348	148593	52	1
35367	148603	160	1
35398	148618	52	1
35409	148624	160	1
35449	148644	160	1
35458	148648	52	1
35485	148662	160	1
35496	148667	52	1
35513	148676	160	1
35542	148690	52	1
35547	148693	160	1
35573	148705	160	1
35591	148714	160	1
35593	148715	160	1
35618	148727	52	1
35679	148759	160	1
35767	149374	144	1
35791	149563	2705	1
35867	150243	137	1
35878	150308	2716	1
35903	150677	108	1
35930	150747	432	1
35936	150754	1699	1
35955	150835	180	1
35985	150887	6	1
36070	151767	137	1
36082	152903	178	1
36122	153787	2737	1
36156	153859	27	1
36162	154001	46	1
36192	154076	6	1
36214	154124	2739	1
36221	154167	284	1
36241	154240	27	1
36282	154365	240	1
